Date,RIC,Currency,Daily Total Return,Price Close,Volume
2026-02-12,AKBA.OQ,USD,-12.258064516129,1.36,1162466
2026-02-12,APLD.OQ,USD,-1.17486338797814,36.17,4127359
2026-02-12,ARQT.OQ,USD,0.451297480255739,26.71,399734
2026-02-12,AZZ.N,USD,0.218245307725871,137.76,56699
2026-02-12,BJRI.OQ,USD,-5.24089306698002,40.32,178438
2026-02-12,BKV.N,USD,-4.28571428571429,30.15,276450
2026-02-12,BLD.N,USD,-1.24788649562596,537.33,73345
2026-02-12,BRSP.N,USD,-2.90598290598291,5.68,222185
2026-02-12,BWMN.OQ,USD,-6.92847124824684,33.18,36591
2026-02-12,CABO.N,USD,1.28921745402091,112.35,34372
2026-02-12,CB.N,USD,1.04537028595739,332.51,558605
2026-02-12,CCBG.OQ,USD,0.517403574788332,42.74,33494
2026-02-12,CNNE.N,USD,-3.05232558139535,13.34,164067
2026-02-12,CNXN.OQ,USD,-1.27398311588644,64.32,51591
2026-02-12,CODI.N,USD,-6.75675675675676,6.21,280901
2026-02-12,CRBG.N,USD,-2.24935732647815,30.42,1188996
2026-02-12,CYTK.OQ,USD,-2.63473053892214,65.04,488536
2026-02-12,DOCU.OQ,USD,-1.3531799729364,43.74,2523865
2026-02-12,DRS.OQ,USD,-0.264061262212818,37.77,279097
2026-02-12,EIG.N,USD,-0.325505696349687,42.87,88453
2026-02-12,FET.N,USD,-1.19991864958309,48.58,45152
2026-02-12,FFIC.OQ,USD,-0.182481751824824,16.41,90217
2026-02-12,FTRE.OQ,USD,-11.3891285591027,10.27,1852331
2026-02-12,GNTX.OQ,USD,0.0,24.42,690450
2026-02-12,HBB.N,USD,-0.316455696202544,18.9,5058
2026-02-12,HTLD.OQ,USD,-5.75296108291032,11.14,287668
2026-02-12,HURA.OQ,USD,7.75193798449611,1.39,304350
2026-02-12,INOD.OQ,USD,-4.20612199955956,43.5,447658
2026-02-12,JELD.N,USD,-14.0287769784173,2.39,430871
2026-02-12,LOPE.OQ,USD,-1.87784640339384,157.28,110202
2026-02-12,MAMA.OQ,USD,-1.56657963446475,15.08,194526
2026-02-12,MDWD.OQ,USD,-0.695652173913049,17.13,28621
2026-02-12,MPB.OQ,USD,-0.089901108780324,33.34,48578
2026-02-12,NTRA.OQ,USD,-2.17688035394898,207.835,265958
2026-02-12,NXDR.N,USD,-1.21212121212121,1.63,1067310
2026-02-12,OII.N,USD,-5.97841936424613,32.24,445131
2026-02-12,PRAX.OQ,USD,2.97874972934517,332.92,101498
2026-02-12,QRVO.OQ,USD,-3.40247028664646,82.9,309616
2026-02-12,QXO.N,USD,-4.21286031042128,25.92,1749054
2026-02-12,SABR.OQ,USD,-6.72641509433962,0.9887,4364299
2026-02-12,SDRL.N,USD,-4.37107649383863,41.13,273957
2026-02-12,SLDB.OQ,USD,-5.0,6.08,344306
2026-02-12,STOK.OQ,USD,-1.024208566108,31.89,216368
2026-02-12,THRM.OQ,USD,-1.69700709657512,31.86,121940
2026-02-12,TIGO.OQ,USD,1.79649992256468,65.73,333367
2026-02-12,ULCC.OQ,USD,-4.46265938069217,5.245,1367308
2026-02-12,VOYA.N,USD,-1.58055518661178,74.1,240694
2026-02-12,VSNT.OQ,USD,-3.4507042253521,27.42,626201
2026-02-12,WFRD.OQ,USD,-2.81798880524995,100.7,357607
2026-02-12,WKC.N,USD,-3.69152046783625,26.35,259303
2026-02-13,AKBA.OQ,USD,-11.0294117647059,1.21,665393
2026-02-13,APLD.OQ,USD,-2.4606027094277,35.28,4335314
2026-02-13,ARQT.OQ,USD,-3.18232871583677,25.86,258892
2026-02-13,AZZ.N,USD,1.80023228803718,140.24,53573
2026-02-13,BJRI.OQ,USD,0.545634920634918,40.54,125543
2026-02-13,BKV.N,USD,1.32669983416253,30.55,131061
2026-02-13,BLD.N,USD,2.52544990973888,550.9,82759
2026-02-13,BRSP.N,USD,0.880281690140858,5.73,255790
2026-02-13,BWMN.OQ,USD,1.74804098854731,33.76,37385
2026-02-13,CABO.N,USD,1.09479305740988,113.58,28673
2026-02-13,CB.N,USD,-2.27361583110282,324.95,400781
2026-02-13,CCBG.OQ,USD,0.187178287318667,42.82,33642
2026-02-13,CNNE.N,USD,-0.374812593703154,13.29,172668
2026-02-13,CNXN.OQ,USD,-0.777363184079591,63.82,44563
2026-02-13,CODI.N,USD,2.89855072463768,6.39,330802
2026-02-13,CRBG.N,USD,2.13675213675213,31.07,1857375
2026-02-13,CYTK.OQ,USD,1.87576875768758,66.26,611878
2026-02-13,DOCU.OQ,USD,2.46913580246913,44.82,2101184
2026-02-13,DRS.OQ,USD,0.953137410643366,38.13,417612
2026-02-13,EIG.N,USD,-0.863074411010024,42.5,74974
2026-02-13,FET.N,USD,3.33470564018115,50.2,58100
2026-02-13,FFIC.OQ,USD,1.5843997562462,16.67,90784
2026-02-13,FTRE.OQ,USD,-4.67380720545278,9.79,806078
2026-02-13,GNTX.OQ,USD,1.92465192465192,24.89,848968
2026-02-13,HBB.N,USD,0.899470899470908,19.07,2655
2026-02-13,HTLD.OQ,USD,1.25673249551166,11.28,211460
2026-02-13,HURA.OQ,USD,-4.31654676258992,1.33,350048
2026-02-13,INOD.OQ,USD,2.04597701149425,44.39,264472
2026-02-13,JELD.N,USD,-6.27615062761506,2.24,567552
2026-02-13,LOPE.OQ,USD,2.42243133265514,161.09,110191
2026-02-13,MAMA.OQ,USD,2.9840848806366,15.53,83968
2026-02-13,MDWD.OQ,USD,0.81727962638646,17.27,14979
2026-02-13,MPB.OQ,USD,1.1997600479904,33.74,40692
2026-02-13,NTRA.OQ,USD,-0.7722472153391,206.23,275098
2026-02-13,NXDR.N,USD,-1.840490797546,1.6,881773
2026-02-13,OII.N,USD,2.82258064516128,33.15,277276
2026-02-13,PRAX.OQ,USD,-4.70683647723177,317.25,82878
2026-02-13,QRVO.OQ,USD,1.85765983112182,84.44,243495
2026-02-13,QXO.N,USD,4.43672839506172,27.07,1910955
2026-02-13,SABR.OQ,USD,-3.86365935066249,0.9505,1666000
2026-02-13,SDRL.N,USD,3.71991247264769,42.66,250793
2026-02-13,SLDB.OQ,USD,1.80921052631579,6.19,214127
2026-02-13,STOK.OQ,USD,0.062715584822827,31.91,249625
2026-02-13,THRM.OQ,USD,1.09855618330195,32.21,138812
2026-02-13,TIGO.OQ,USD,-0.030427506465861,65.71,336973
2026-02-13,ULCC.OQ,USD,2.00190657769303,5.35,715775
2026-02-13,VOYA.N,USD,0.553306342780042,74.51,312885
2026-02-13,VSNT.OQ,USD,4.74106491611961,28.72,655071
2026-02-13,WFRD.OQ,USD,0.714995034756702,101.42,425161
2026-02-13,WKC.N,USD,1.66982922201138,26.79,218978
2026-02-17,AKBA.OQ,USD,-0.826446280991736,1.2,635587
2026-02-17,APLD.OQ,USD,-4.87528344671202,33.56,4068015
2026-02-17,ARQT.OQ,USD,2.90023201856149,26.61,447094
2026-02-17,AZZ.N,USD,-1.81831146605819,137.69,57683
2026-02-17,BJRI.OQ,USD,4.02072027627036,42.17,132976
2026-02-17,BKV.N,USD,-1.93126022913257,29.96,164395
2026-02-17,BLD.N,USD,-1.06008349972772,545.06,56746
2026-02-17,BRSP.N,USD,1.22164048865618,5.8,255643
2026-02-17,BWMN.OQ,USD,-2.4585308056872,32.93,55247
2026-02-17,CABO.N,USD,-9.05969360802957,103.29,45012
2026-02-17,CB.N,USD,2.1357131866441,331.89,444032
